Children,Income,Amount
7,79100,2383.0
7,79200,2386.0
7,79300,2388.0
7,79400,2391.0
7,79500,2394.0
7,79600,2397.0
7,79700,2400.0
7,79800,2402.0
7,79900,2405.0
7,80000,2408.0
7,80100,2411.0
7,80200,2414.0
7,80300,2416.0
7,80400,2419.0
7,80500,2422.0
7,80600,2425.0
7,80700,2428.0
7,80800,2430.0
7,80900,2433.0
7,81000,2436.0
7,81100,2439.0
7,81200,2442.0
7,81300,2444.0
7,81400,2447.0
7,81500,2450.0
7,81600,2453.0
7,81700,2456.0
7,81800,2458.0
7,81900,2461.0
7,82000,2464.0
7,82100,2467.0
7,82200,2470.0
7,82300,2472.0
7,82400,2475.0
7,82500,2478.0
7,82600,2481.0
7,82700,2484.0
7,82800,2486.0
7,82900,2489.0
7,83000,2492.0
7,83100,2495.0
7,83200,2498.0
7,83300,2500.0
7,83400,2503.0
7,83500,2506.0
7,83600,2509.0
7,83700,2512.0
7,83800,2514.0
7,83900,2517.0
7,84000,2520.0
7,84100,2523.0
7,84200,2526.0
7,84300,2528.0
7,84400,2531.0
7,84500,2534.0
7,84600,2537.0
7,84700,2540.0
7,84800,2542.0
7,84900,2545.0
7,85000,2548.0
7,85100,2551.0
7,85200,2554.0
7,85300,2556.0
7,85400,2559.0
7,85500,2562.0
7,85600,2565.0
7,85700,2568.0
7,85800,2570.0
7,85900,2573.0
7,86000,2576.0
7,86100,2579.0
7,86200,2582.0
7,86300,2584.0
7,86400,2587.0
7,86500,2590.0
7,86600,2593.0
7,86700,2596.0
7,86800,2598.0
7,86900,2601.0
7,87000,2604.0
7,87100,2607.0
7,87200,2610.0
7,87300,2612.0
7,87400,2615.0
7,87500,2618.0
7,87600,2621.0
7,87700,2624.0
7,87800,2626.0
7,87900,2629.0
7,88000,2632.0
7,88100,2635.0
7,88200,2637.0
7,88300,2640.0
7,88400,2643.0
7,88500,2646.0
7,88600,2648.0
7,88700,2651.0
7,88800,2654.0
7,88900,2656.0
7,89000,2659.0
7,89100,2662.0
7,89200,2664.0
7,89300,2667.0
7,89400,2670.0
7,89500,2672.0
7,89600,2675.0
7,89700,2678.0
7,89800,2681.0
7,89900,2683.0
7,90000,2686.0
7,90100,2689.0
7,90200,2691.0
7,90300,2694.0
7,90400,2697.0
7,90500,2699.0
7,90600,2702.0
7,90700,2705.0
7,90800,2707.0
7,90900,2710.0
7,91000,2713.0
7,91100,2716.0
7,91200,2718.0
7,91300,2721.0
7,91400,2723.0
7,91500,2726.0
7,91600,2728.0
7,91700,2731.0
7,91800,2733.0
7,91900,2736.0
7,92000,2738.0
7,92100,2741.0
7,92200,2743.0
7,92300,2746.0
7,92400,2748.0
7,92500,2751.0
7,92600,2753.0
7,92700,2756.0
7,92800,2758.0
7,92900,2761.0
7,93000,2763.0
7,93100,2766.0
7,93200,2768.0
7,93300,2771.0
7,93400,2773.0
7,93500,2776.0
7,93600,2778.0
7,93700,2781.0
7,93800,2783.0
7,93900,2786.0
7,94000,2788.0
7,94100,2791.0
7,94200,2793.0
7,94300,2796.0
7,94400,2798.0
7,94500,2801.0
7,94600,2803.0
7,94700,2806.0
7,94800,2808.0
7,94900,2811.0
7,95000,2813.0
7,95100,2816.0
7,95200,2818.0
7,95300,2821.0
7,95400,2823.0
7,95500,2826.0
7,95600,2828.0
7,95700,2831.0
7,95800,2833.0
7,95900,2836.0
7,96000,2838.0
7,96100,2841.0
7,96200,2843.0
7,96300,2846.0
7,96400,2848.0
7,96500,2851.0
7,96600,2853.0
7,96700,2856.0
7,96800,2858.0
7,96900,2861.0
7,97000,2863.0
7,97100,2866.0
7,97200,2868.0
7,97300,2871.0
7,97400,2873.0
7,97500,2876.0
7,97600,2878.0
7,97700,2881.0
7,97800,2883.0
7,97900,2886.0
7,98000,2888.0
7,98100,2890.0
7,98200,2893.0
7,98300,2895.0
7,98400,2898.0
7,98500,2900.0
7,98600,2903.0
7,98700,2905.0
7,98800,2908.0
7,98900,2910.0
7,99000,2913.0
7,99100,2915.0
7,99200,2918.0
7,99300,2920.0
7,99400,2923.0
7,99500,2925.0
7,99600,2928.0
7,99700,2930.0
7,99800,2933.0
7,99900,2935.0
7,100000,2938.0
7,100100,2940.0
7,100200,2943.0
7,100300,2945.0
7,100400,2948.0
7,100500,2950.0
7,100600,2953.0
7,100700,2955.0
7,100800,2958.0
7,100900,2960.0
7,101000,2963.0
7,101100,2965.0
7,101200,2968.0
7,101300,2970.0
7,101400,2973.0
7,101500,2975.0
7,101600,2978.0
7,101700,2980.0
7,101800,2983.0
7,101900,2985.0
7,102000,2988.0
7,102100,2990.0
7,102200,2993.0
7,102300,2995.0
7,102400,2998.0
7,102500,3000.0
7,102600,3003.0
7,102700,3005.0
7,102800,3008.0
7,102900,3010.0
7,103000,3013.0
7,103100,3015.0
7,103200,3018.0
7,103300,3020.0
7,103400,3023.0
7,103500,3025.0
7,103600,3028.0
7,103700,3030.0
7,103800,3033.0
7,103900,3035.0
7,104000,3038.0
7,104100,3040.0
7,104200,3043.0
7,104300,3045.0
7,104400,3048.0
7,104500,3050.0
7,104600,3053.0
7,104700,3055.0
7,104800,3058.0
7,104900,3060.0
7,105000,3063.0
7,105100,3065.0
7,105200,3068.0
7,105300,3070.0
7,105400,3073.0
7,105500,3075.0
7,105600,3078.0
7,105700,3080.0
7,105800,3083.0
7,105900,3085.0
7,106000,3088.0
7,106100,3090.0
7,106200,3093.0
7,106300,3095.0
7,106400,3098.0
7,106500,3100.0
7,106600,3103.0
7,106700,3105.0
7,106800,3108.0
7,106900,3110.0
7,107000,3113.0
7,107100,3115.0
7,107200,3118.0
7,107300,3120.0
7,107400,3123.0
7,107500,3125.0
7,107600,3127.0
7,107700,3130.0
7,107800,3132.0
7,107900,3135.0
7,108000,3137.0
7,108100,3139.0
7,108200,3142.0
7,108300,3144.0
7,108400,3147.0
7,108500,3149.0
7,108600,3151.0
7,108700,3154.0
7,108800,3156.0
7,108900,3158.0
7,109000,3161.0
7,109100,3163.0
7,109200,3166.0
7,109300,3168.0
7,109400,3171.0
7,109500,3173.0
7,109600,3175.0
7,109700,3178.0
7,109800,3180.0
7,109900,3182.0
7,110000,3185.0
7,110100,3187.0
7,110200,3190.0
7,110300,3192.0
7,110400,3194.0
7,110500,3197.0
7,110600,3199.0
7,110700,3202.0
7,110800,3204.0
7,110900,3206.0
7,111000,3209.0
7,111100,3211.0
7,111200,3214.0
7,111300,3216.0
7,111400,3218.0
7,111500,3221.0
7,111600,3223.0
7,111700,3226.0
7,111800,3228.0
7,111900,3230.0
7,112000,3233.0
7,112100,3235.0
7,112200,3238.0
7,112300,3240.0
7,112400,3243.0
7,112500,3245.0
7,112600,3248.0
7,112700,3250.0
7,112800,3253.0
7,112900,3255.0
7,113000,3258.0
7,113100,3260.0
7,113200,3263.0
7,113300,3265.0
7,113400,3268.0
7,113500,3270.0
7,113600,3273.0
7,113700,3275.0
7,113800,3278.0
7,113900,3280.0
7,114000,3282.0
7,114100,3284.0
7,114200,3287.0
7,114300,3289.0
7,114400,3292.0
7,114500,3294.0
7,114600,3297.0
7,114700,3299.0
7,114800,3302.0
7,114900,3304.0
7,115000,3306.0
7,115100,3308.0
7,115200,3311.0
7,115300,3313.0
7,115400,3316.0
7,115500,3318.0
7,115600,3321.0
7,115700,3323.0
7,115800,3325.0
7,115900,3328.0
7,116000,3330.0
7,116100,3332.0
7,116200,3335.0
7,116300,3337.0
7,116400,3340.0
7,116500,3342.0
7,116600,3345.0
7,116700,3347.0
7,116800,3349.0
7,116900,3352.0
7,117000,3354.0
7,117100,3356.0
7,117200,3359.0
7,117300,3361.0
7,117400,3364.0
7,117500,3366.0
7,117600,3369.0
7,117700,3371.0
7,117800,3373.0
7,117900,3376.0
7,118000,3378.0
7,118100,3380.0
7,118200,3383.0
7,118300,3385.0
7,118400,3388.0
7,118500,3390.0
7,118600,3392.0
7,118700,3395.0
7,118800,3397.0
7,118900,3400.0
7,119000,3402.0
7,119100,3404.0
7,119200,3407.0
7,119300,3409.0
7,119400,3412.0
7,119500,3414.0
7,119600,3416.0
7,119700,3419.0
7,119800,3421.0
7,119900,3424.0
7,120000,3426.0
7,120100,3428.0
7,120200,3431.0
7,120300,3433.0
7,120400,3436.0
7,120500,3438.0
7,120600,3440.0
7,120700,3443.0
7,120800,3445.0
7,120900,3448.0
7,121000,3450.0
7,121100,3452.0
7,121200,3455.0
7,121300,3457.0
7,121400,3460.0
7,121500,3462.0
7,121600,3464.0
7,121700,3467.0
7,121800,3469.0
7,121900,3471.0
7,122000,3474.0
7,122100,3476.0
7,122200,3479.0
7,122300,3481.0
7,122400,3484.0
7,122500,3486.0
7,122600,3488.0
7,122700,3491.0
7,122800,3493.0
7,122900,3495.0
7,123000,3498.0
7,123100,3500.0
7,123200,3503.0
7,123300,3505.0
7,123400,3507.0
7,123500,3510.0
7,123600,3512.0
7,123700,3515.0
7,123800,3517.0
7,123900,3519.0
7,124000,3522.0
7,124100,3524.0
7,124200,3527.0
7,124300,3529.0
7,124400,3531.0
7,124500,3534.0
7,124600,3536.0
7,124700,3539.0
7,124800,3541.0
7,124900,3543.0
7,125000,3546.0
7,125100,3548.0
7,125200,3551.0
7,125300,3553.0
7,125400,3555.0
7,125500,3558.0
7,125600,3560.0
7,125700,3563.0
7,125800,3565.0
7,125900,3567.0
7,126000,3570.0
7,126100,3572.0
7,126200,3575.0
7,126300,3577.0
7,126400,3580.0
7,126500,3582.0
7,126600,3585.0
7,126700,3587.0
7,126800,3590.0
7,126900,3592.0
7,127000,3595.0
7,127100,3597.0
7,127200,3600.0
7,127300,3602.0
7,127400,3605.0
7,127500,3607.0
7,127600,3610.0
7,127700,3612.0
7,127800,3615.0
7,127900,3617.0
7,128000,3619.0
7,128100,3621.0
7,128200,3624.0
7,128300,3626.0
7,128400,3629.0
7,128500,3631.0
7,128600,3634.0
7,128700,3636.0
7,128800,3638.0
7,128900,3641.0
7,129000,3643.0
7,129100,3645.0
7,129200,3648.0
7,129300,3650.0
7,129400,3653.0
7,129500,3655.0
7,129600,3658.0
7,129700,3660.0
7,129800,3662.0
7,129900,3665.0
7,130000,3667.0
7,130100,3669.0
7,130200,3672.0
7,130300,3674.0
7,130400,3677.0
7,130500,3679.0
7,130600,3682.0
7,130700,3684.0
7,130800,3686.0
7,130900,3689.0
7,131000,3691.0
7,131100,3693.0
7,131200,3696.0
7,131300,3698.0
7,131400,3701.0
7,131500,3703.0
7,131600,3705.0
7,131700,3708.0
7,131800,3710.0
7,131900,3713.0
7,132000,3715.0
7,132100,3717.0
7,132200,3720.0
7,132300,3722.0
7,132400,3725.0
7,132500,3727.0
7,132600,3729.0
7,132700,3732.0
7,132800,3734.0
7,132900,3737.0
7,133000,3739.0
7,133100,3741.0
7,133200,3744.0
7,133300,3746.0
7,133400,3749.0
7,133500,3751.0
7,133600,3753.0
7,133700,3756.0
7,133800,3758.0
7,133900,3761.0
7,134000,3763.0
7,134100,3765.0
7,134200,3768.0
7,134300,3770.0
7,134400,3773.0
7,134500,3775.0
7,134600,3777.0
7,134700,3780.0
7,134800,3782.0
7,134900,3785.0
7,135000,3787.0
7,135100,3789.0
7,135200,3792.0
7,135300,3794.0
7,135400,3797.0
7,135500,3799.0
7,135600,3801.0
7,135700,3804.0
7,135800,3806.0
7,135900,3808.0
7,136000,3811.0
7,136100,3813.0
7,136200,3816.0
7,136300,3818.0
7,136400,3821.0
7,136500,3823.0
7,136600,3825.0
7,136700,3828.0
7,136800,3830.0
7,136900,3832.0
7,137000,3835.0
7,137100,3837.0
7,137200,3840.0
7,137300,3842.0
7,137400,3844.0
7,137500,3847.0
7,137600,3849.0
7,137700,3852.0
7,137800,3854.0
7,137900,3856.0
7,138000,3859.0
7,138100,3861.0
7,138200,3864.0
7,138300,3866.0
7,138400,3868.0
7,138500,3871.0
7,138600,3873.0
7,138700,3876.0
7,138800,3878.0
7,138900,3880.0
7,139000,3883.0
7,139100,3885.0
7,139200,3888.0
7,139300,3890.0
7,139400,3893.0
7,139500,3895.0
7,139600,3898.0
7,139700,3900.0
7,139800,3903.0
7,139900,3905.0
7,140000,3908.0
7,140100,3910.0
7,140200,3913.0
7,140300,3915.0
7,140400,3917.0
7,140500,3920.0
7,140600,3922.0
7,140700,3924.0
7,140800,3927.0
7,140900,3929.0
7,141000,3931.0
7,141100,3933.0
7,141200,3936.0
7,141300,3938.0
7,141400,3940.0
7,141500,3943.0
7,141600,3945.0
7,141700,3947.0
7,141800,3949.0
7,141900,3952.0
7,142000,3954.0
7,142100,3956.0
7,142200,3959.0
7,142300,3961.0
7,142400,3963.0
7,142500,3966.0
7,142600,3968.0
7,142700,3970.0
7,142800,3973.0
7,142900,3975.0
7,143000,3977.0
7,143100,3979.0
7,143200,3981.0
7,143300,3984.0
7,143400,3986.0
7,143500,3988.0
7,143600,3990.0
7,143700,3993.0
7,143800,3995.0
7,143900,3997.0
7,144000,3999.0
7,144100,4001.0
7,144200,4004.0
7,144300,4006.0
7,144400,4008.0
7,144500,4010.0
7,149500,4126.0
7,149600,4128.0
7,149700,4130.0
7,149800,4133.0
7,149900,4135.0
7,150000,4137.0
